iP,jD,Pset_req,d,P_calc,ZVS_pri,ZVS_sec,thumb_path
4,13,0.130986960362,0.7505,0.11767980524,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d750500_P130987.png
5,13,0.174649280483,0.7505,0.157726798795,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d750500_P174649.png
6,13,0.218311600604,0.7505,0.21630709139,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d750500_P218312.png
7,13,0.261973920724,0.7505,0.255565958451,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d750500_P261974.png
8,13,0.305636240845,0.7505,0.295045593365,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d750500_P305636.png
9,13,0.349298560966,0.7505,0.334114004678,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d750500_P349299.png
10,13,0.392960881087,0.7505,0.373751873255,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d750500_P392961.png
1,14,0,0.812958333333,0.000214556105535,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d812958_P000001.png
2,14,0.0472959986606,0.812958333333,0.0432008079935,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d812958_P047296.png
3,14,0.0945919973213,0.812958333333,0.0869260332539,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d812958_P094592.png
4,14,0.141887995982,0.812958333333,0.129026417464,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d812958_P141888.png
5,14,0.189183994643,0.812958333333,0.171209169508,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d812958_P189184.png
6,14,0.236479993303,0.812958333333,0.234593410833,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d812958_P236480.png
7,14,0.283775991964,0.812958333333,0.27724318,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d812958_P283776.png
8,14,0.331071990624,0.812958333333,0.319940100425,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d812958_P331072.png
9,14,0.378367989285,0.812958333333,0.362076888932,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d812958_P378368.png
10,14,0.425663987946,0.812958333333,0.404499484051,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d812958_P425664.png
1,15,0,0.875416666667,0.000404320209639,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d875417_P000001.png
2,15,0.0509296772006,0.875416666667,0.0472842583453,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d875417_P050930.png
3,15,0.101859354401,0.875416666667,0.0928787470145,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d875417_P101859.png
4,15,0.152789031602,0.875416666667,0.137737826731,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d875417_P152789.png
5,15,0.203718708802,0.875416666667,0.183806621513,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d875417_P203719.png
6,15,0.254648386003,0.875416666667,0.252823393679,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_33_results\Lm_10\hover_thumbs\3-3level_Lm10_d875417_P254648.png
