iP,jD,Pset_req,d,P_calc,ZVS_pri,ZVS_sec,thumb_path
10,9,0.26214845365,0.500666666667,0.262122230939,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\SPS_Lm10_d500667_P262148.png
1,10,0,0.563125,-3.20757898129e-15,1,0,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\SPS_Lm10_d563125_P000001.png
2,10,0.032761284501,0.563125,0.0327816194981,1,0,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\SPS_Lm10_d563125_P032761.png
3,10,0.065522569002,0.563125,0.0655372835663,1,0,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\SPS_Lm10_d563125_P065523.png
4,10,0.0982838535029,0.563125,0.0983685315448,1,0,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\SPS_Lm10_d563125_P098284.png
5,10,0.131045138004,0.563125,0.131105812728,1,0,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\SPS_Lm10_d563125_P131045.png
6,10,0.163806422505,0.563125,0.163811795238,1,0,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\SPS_Lm10_d563125_P163806.png
7,10,0.196567707006,0.563125,0.196595891736,1,0,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\SPS_Lm10_d563125_P196568.png
8,10,0.229328991507,0.563125,0.229373388798,1,0,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\SPS_Lm10_d563125_P229329.png
9,10,0.262090276008,0.563125,0.262106069837,1,1,C:\Users\lal\Working_Folder_C\SimulinkProject_ModularDAB3\05_Scripts\Analysis\DAB3_3level_optimization\DAB3_22_eq_results\Lm_10\hover_thumbs\SPS_Lm10_d563125_P262090.png
